,sweep_1,sweep_2,sweep_3,sweep_4,sweep_5
2178,0.014679125,0.09375006,0.035328437,0.021735812,0.016322812
2179,0.014741625,0.09815631,0.034703437,0.021892063,0.016447812
2180,0.014679125,0.10196881,0.034047186,0.022298312,0.016416563
2181,0.014460375,0.10503131,0.03354719,0.022642063,0.016322812
2182,0.014460375,0.107656315,0.033234686,0.022860812,0.016447812
2183,0.014585375,0.10984381,0.03273469,0.023017062,0.016635312
2184,0.014866625,0.11162506,0.032234687,0.023267062,0.016822813
2185,0.014991625,0.113093816,0.031578436,0.023642063,0.016854063
2186,0.014897875,0.11428131,0.031015938,0.024204563,0.016729062
2187,0.014772875,0.11531256,0.030609688,0.024610812,0.016635312
2188,0.014710375,0.11612506,0.030359687,0.024985813,0.016791562
2189,0.014741625,0.11687506,0.029953437,0.025360813,0.016979063
2190,0.014897875,0.11737506,0.029140938,0.025735812,0.017041562
2191,0.015085375,0.11768756,0.028484687,0.026204562,0.017135313
2192,0.015241625,0.11800006,0.028015938,0.026767062,0.017197812
2193,0.015085375,0.11831256,0.027609687,0.027360812,0.017229062
2194,0.014835375,0.11853131,0.027359687,0.028204562,0.017322812
2195,0.014741625,0.11850006,0.026953438,0.028798312,0.017447812
2196,0.014866625,0.118562564,0.026172187,0.029610813,0.017479062
2197,0.015147875,0.118656315,0.025515938,0.030485813,0.017510312
2198,0.015397875,0.118437566,0.024953438,0.031392064,0.017479062
2199,0.015304125,0.11837506,0.024734687,0.032673314,0.017572813
2200,0.015116625,0.11809381,0.024297187,0.034017064,0.017822813
2201,0.014929125,0.117625065,0.023797188,0.035610814,0.017947812
2202,0.014960375,0.11718756,0.023234688,0.037298314,0.017947812
2203,0.015179125,0.116687566,0.022734687,0.03945456,0.017947812
2204,0.015429125,0.11634381,0.022359688,0.042110812,0.017979063
2205,0.015554125,0.115875065,0.021984687,0.045017064,0.018166563
2206,0.015460375,0.11518756,0.021422187,0.04839206,0.018229062
2207,0.015272875,0.11446881,0.020890938,0.052173313,0.018229062
2208,0.015272875,0.11378131,0.020390937,0.056267064,0.018447813
2209,0.015429125,0.11312506,0.019984687,0.060767062,0.018635312
2210,0.015522875,0.112375066,0.019672187,0.065860815,0.018697813
2211,0.015554125,0.11153131,0.019359687,0.071610816,0.018729063
2212,0.015491625,0.110531315,0.018890938,0.07745456,0.018791562
2213,0.015585375,0.10946881,0.018359687,0.08320456,0.018916562
2214,0.015647875,0.10818756,0.017828438,0.08854831,0.019010313
2215,0.015679125,0.107156314,0.017390937,0.09336081,0.019072812
2216,0.015679125,0.106125064,0.017328437,0.09776706,0.019197812
2217,0.015804125,0.104968816,0.016890937,0.101548314,0.019416563
2218,0.015804125,0.10359381,0.016515937,0.104735814,0.019447813
2219,0.015804125,0.102218814,0.015953438,0.10745456,0.019447813
2220,0.015929125,0.10084381,0.0155159375,0.109548315,0.019541562
2221,0.016022876,0.099531315,0.015109687,0.11126706,0.019604063
2222,0.015960375,0.09828131,0.014984688,0.11270456,0.019791562
2223,0.015960375,0.09690631,0.014640938,0.11389206,0.020010313
2224,0.015897876,0.09550006,0.014359687,0.114892066,0.020166563
2225,0.016022876,0.09393756,0.0139221875,0.115923315,0.020291563
2226,0.016179126,0.092531316,0.013515937,0.11639206,0.020229062
2227,0.016241625,0.09125006,0.013140937,0.116860814,0.020479063
2228,0.016272875,0.08975006,0.012953438,0.11723581,0.020604063
2229,0.016179126,0.08825006,0.012734688,0.11770456,0.020854063
2230,0.016241625,0.086687565,0.012484687,0.11795456,0.021041563
2231,0.016397875,0.08518756,0.012109688,0.11814206,0.021229062
2232,0.016397875,0.083906315,0.011703437,0.11826706,0.021479063
2233,0.016335376,0.08281256,0.011515938,0.118204564,0.021572813
2234,0.016335376,0.08150006,0.011328437,0.11804831,0.021666562
2235,0.016429124,0.08012506,0.011078438,0.11786081,0.021854062
2236,0.016585374,0.07875006,0.010797188,0.11770456,0.022197813
2237,0.016616626,0.07737506,0.010515938,0.11761081,0.022572812
2238,0.016585374,0.07612506,0.0102346875,0.11742331,0.022760313
2239,0.016616626,0.075062566,0.009859688,0.117048316,0.022885313
2240,0.016679125,0.074156314,0.009609687,0.11636081,0.023072813
2241,0.016741624,0.073125064,0.009328437,0.11570456,0.023322813
2242,0.016835375,0.07206256,0.009140938,0.11517331,0.023885313
2243,0.016741624,0.07081256,0.0088596875,0.11476706,0.024385313
2244,0.016647875,0.069843814,0.008578437,0.114267066,0.024729062
2245,0.016710375,0.06893756,0.008390938,0.113454565,0.025041562
2246,0.016866624,0.067875065,0.008203438,0.112548314,0.025104063
2247,0.017054126,0.067062564,0.007953437,0.11154831,0.025541563
2248,0.016991625,0.06615631,0.007828438,0.110579565,0.026197812
2249,0.016960375,0.06525006,0.0076721874,0.10970456,0.026916562
2250,0.016897876,0.06434381,0.0073909373,0.10879831,0.027447812
2251,0.016897876,0.06353131,0.0072034374,0.10776706,0.027979063
2252,0.017085375,0.06278131,0.0070471875,0.10664206,0.028697813
2253,0.017335376,0.062156312,0.0069846874,0.10536081,0.029479062
2254,0.017366625,0.061437562,0.0068596876,0.10414206,0.030479062
2255,0.017335376,0.060718812,0.0065784375,0.102860816,0.031447813
2256,0.017116625,0.059843812,0.0063596875,0.10148581,0.03244781
2257,0.017147874,0.059000064,0.0062034377,0.10004831,0.03363531
2258,0.017366625,0.058250062,0.0061096875,0.09857956,0.03516656
2259,0.017460374,0.057781313,0.0059534376,0.097235814,0.036947813
2260,0.017554125,0.057312563,0.0057659373,0.09601706,0.038947813
2261,0.017460374,0.05662506,0.0056409375,0.09470456,0.04129156
2262,0.017554125,0.05575006,0.0054221875,0.09323581,0.044072814
2263,0.017491626,0.054906312,0.0053284373,0.09179831,0.04744781
2264,0.017616626,0.054500062,0.0051409374,0.09026706,0.051135313
2265,0.017710375,0.054187562,0.0050471877,0.08886081,0.055072814
2266,0.017835375,0.053656314,0.0049846875,0.08742331,0.05932281
2267,0.017772876,0.052906312,0.0049221874,0.08607956,0.06422906
2268,0.017835375,0.052062564,0.0047659376,0.08470456,0.06972906
2269,0.017866625,0.051343814,0.0044534374,0.08329831,0.075510316
2270,0.017960375,0.050937563,0.0041721873,0.08182956,0.08144781
2271,0.018116625,0.050531313,0.0041721873,0.080579564,0.08697906
2272,0.018147875,0.050062563,0.0041409377,0.07945456,0.09201031
2273,0.018272875,0.049406312,0.0041409377,0.07823581,0.09651031
2274,0.018241625,0.048625063,0.0041096876,0.07692331,0.100604065
2275,0.018241625,0.047968812,0.0038596876,0.075642064,0.10413531
2276,0.018460374,0.047500063,0.0035159376,0.07426706,0.106979065
2277,0.018647876,0.04721881,0.0032659376,0.07320456,0.10926031
2278,0.018679125,0.046718813,0.0033284375,0.072142065,0.11104156
2279,0.018647876,0.04612506,0.0033909376,0.07117331,0.112635314
2280,0.018522875,0.045593813,0.0033909376,0.07023581,0.113947816
2281,0.018616624,0.044937562,0.0032971874,0.06920456,0.11513531
2282,0.018804125,0.044406313,0.0030784374,0.06807956,0.11588531
2283,0.019210376,0.044062562,0.0028284376,0.06717331,0.116635315
2284,0.019304125,0.043593813,0.0026409375,0.06629831,0.11719781
2285,0.019179124,0.042937562,0.0025784376,0.065454565,0.11779156
2286,0.019022875,0.04221881,0.0027034376,0.06457956,0.11822906
2287,0.019022875,0.041781314,0.0026721875,0.06373581,0.11844781
2288,0.019241625,0.041437563,0.0026721875,0.06295456,0.11854156
2289,0.019554125,0.04100006,0.0025784376,0.06217331,0.11876031
2290,0.019585375,0.040500063,0.0023596876,0.06154831,0.118885316
2291,0.019554125,0.039843813,0.0021096875,0.060767062,0.11894781
2292,0.019522876,0.039312564,0.0020471874,0.060017064,0.11872906
2293,0.019616624,0.038750064,0.0021721874,0.059298314,0.118479066
2294,0.019897874,0.03821881,0.0021721874,0.058548313,0.118385315
2295,0.020179125,0.03781256,0.0019221875,0.058017064,0.11813531
2296,0.020210374,0.037281312,0.0018596875,0.057360813,0.117885314
2297,0.020147875,0.03671881,0.0018284376,0.05676706,0.11760406
2298,0.020085376,0.03621881,0.0018596875,0.056142062,0.117166564
2299,0.020397875,0.03575006,0.0017659375,0.05548581,0.116541564
2300,0.020616625,0.035125062,0.0014846876,0.054892063,0.11597906
2301,0.020772874,0.034531314,0.0014221875,0.054329563,0.11538531
2302,0.020772874,0.034031313,0.0014534375,0.053673312,0.114791565
2303,0.020866625,0.03359381,0.0015784375,0.052985813,0.113979064
2304,0.021022875,0.03312506,0.0015159375,0.05245456,0.11297906
2305,0.021147875,0.032593813,0.0012659375,0.052017063,0.11216656
2306,0.021272875,0.032125063,0.0010471875,0.051610813,0.11126031
2307,0.021304125,0.03153131,0.0009846875,0.051142063,0.110354066
2308,0.021522876,0.030906312,0.0010784375,0.050329562,0.10929156
2309,0.021616625,0.030406313,0.0012971875,0.049735814,0.10807281
2310,0.021835376,0.030125063,0.0013284375,0.049173314,0.10682281
2311,0.022022875,0.029750062,0.0010784375,0.048767064,0.10566656
2312,0.022241624,0.029218813,0.0007034375,0.04839206,0.104416564
2313,0.022429125,0.028593812,0.0006096875,0.047798313,0.103260316
2314,0.022647874,0.028031312,0.0007346875,0.04711081,0.101822816
2315,0.022835376,0.027625062,0.0008284375,0.046610814,0.10035406
2316,0.023054125,0.027250063,0.0008596875,0.046142064,0.09882281
2317,0.023272876,0.026781313,0.0007971875,0.045704562,0.09747906
2318,0.023460375,0.026250063,0.0005471875,0.045142062,0.09610406
2319,0.023772875,0.025687562,0.0004221875,0.04464206,0.09460406
2320,0.024085375,0.025031313,0.0005159375,0.044048313,0.093104064
2321,0.024429126,0.024562562,0.0003909375,0.043392062,0.09163531
2322,0.024710376,0.024312563,0.0004534375,0.04289206,0.09016656
2323,0.025054125,0.023937562,0.0004221875,0.042610813,0.08872906
2324,0.025397874,0.023406312,0.0004221875,0.042204563,0.087354064
2325,0.025804125,0.022906313,0.0003909375,0.041829564,0.085916564
2326,0.026272874,0.022250062,0.0003284375,0.04129831,0.084447816
2327,0.026647875,0.021812562,0.0002346875,0.040610813,0.082916565
2328,0.026960375,0.021562563,0.0001721875,0.039985813,0.08151031
2329,0.027585374,0.021250062,0.0001409375,0.039642062,0.08032281
2330,0.028085375,0.020781312,0.0001096875,0.03923581,0.07904156
2331,0.028741624,0.020093812,7.84375e-05,0.038860813,0.07772906
2332,0.029304124,0.019656312,4.71875e-05,0.038142063,0.07651031
2333,0.029991625,0.019468812,-7.78125e-05,0.037517063,0.07535406
2334,0.030991625,0.019218812,-0.0001090625,0.037048314,0.07413531
2335,0.031897876,0.018781312,-0.0001715625,0.036642063,0.072947815
2336,0.032897875,0.018156312,-0.0002653125,0.036173314,0.071916565
2337,0.033991624,0.017593812,-0.0002653125,0.035735812,0.07091656
2338,0.035366625,0.017312562,-0.0002965625,0.03517331,0.06969781
2339,0.036835376,0.017062562,-0.0003590625,0.034704562,0.06866656
2340,0.038772874,0.016875062,-0.0004215625,0.03420456,0.06779156
2341,0.041054126,0.016468812,-0.0004840625,0.03364206,0.06704156
2342,0.043616626,0.016000062,-0.0003590625,0.03323581,0.066166565
2343,0.046522874,0.015500062,-0.0003590625,0.03276706,0.06526031
2344,0.049866624,0.015250063,-0.0004528125,0.03236081,0.06422906
2345,0.053804126,0.014937563,-0.0006403125,0.031985812,0.063385315
2346,0.058304124,0.014625062,-0.0007340625,0.03142331,0.06263531
2347,0.06308538,0.014187562,-0.0006715625,0.030829562,0.062010314
2348,0.06833538,0.013781313,-0.0006090625,0.030235812,0.061354063
2349,0.07396037,0.013531312,-0.0006090625,0.029610813,0.060541563
2350,0.079866625,0.013406312,-0.0007340625,0.029267063,0.059666563
2351,0.08564787,0.0131563125,-0.0008590625,0.028954562,0.058885314
2352,0.09121037,0.012781313,-0.0009215625,0.028579563,0.058322813
2353,0.09614787,0.012312562,-0.0008590625,0.028048312,0.05794781
2354,0.100335374,0.012062563,-0.0008278125,0.027548313,0.057385314
2355,0.10399163,0.0117813125,-0.0008903125,0.027048312,0.05660406
2356,0.10717913,0.011750063,-0.0009215625,0.026610812,0.055697814
2357,0.10974163,0.011593812,-0.0011090625,0.026110813,0.055072814
2358,0.111835375,0.011250063,-0.0010778125,0.025673313,0.054572813
2359,0.113585375,0.010875062,-0.0010153125,0.025110813,0.054104064
2360,0.11505412,0.010531313,-0.0012028125,0.024610812,0.053604063
2361,0.116272874,0.010281312,-0.0013903124,0.024267063,0.052916564
2362,0.11714788,0.010062562,-0.0014840625,0.023923313,0.052166563
2363,0.11777288,0.009781312,-0.0012028125,0.023423312,0.051635314
2364,0.11836662,0.009625062,-0.0011090625,0.022860812,0.05110406
2365,0.11886662,0.0094688125,-0.0011090625,0.022360813,0.050729062
2366,0.11936662,0.009281312,-0.0012965625,0.021954563,0.05007281
2367,0.119741626,0.009000063,-0.0014215625,0.021610813,0.049291562
2368,0.11992913,0.008656313,-0.0014840625,0.021204563,0.048666563
2369,0.119960375,0.008531312,-0.0013590625,0.020798313,0.048197813
2370,0.119960375,0.008343812,-0.0012653125,0.020235812,0.047854062
2371,0.11989787,0.008281313,-0.0013278126,0.019673312,0.04719781
2372,0.11999162,0.0080938125,-0.0014840625,0.019329563,0.046541564
2373,0.11992913,0.007843813,-0.0016090625,0.019110812,0.045979064
2374,0.119772874,0.0075000627,-0.0015778125,0.018954562,0.04544781
2375,0.11936662,0.0074063125,-0.0015153125,0.018517062,0.044947814
2376,0.11886662,0.0073125623,-0.0015465625,0.018079562,0.044447813
2377,0.11827288,0.0072500627,-0.0015153125,0.017485812,0.043822814
2378,0.11786663,0.0069063124,-0.0015465625,0.016985813,0.043322813
2379,0.117585376,0.0067813126,-0.0017340624,0.016642062,0.04288531
2380,0.11721037,0.0065938127,-0.0018903125,0.016517062,0.042354062
2381,0.11642913,0.0064688125,-0.0017653125,0.016267063,0.041822813
2382,0.11539788,0.0064063123,-0.0016715626,0.015829563,0.041354064
2383,0.11433537,0.0062188124,-0.0016715626,0.015329562,0.040885314
2384,0.11361662,0.0060313125,-0.0016715626,0.014829562,0.04041656
2385,0.11289787,0.0058438126,-0.0017340624,0.014517062,0.03985406
2386,0.112147875,0.0055625625,-0.0018903125,0.014298312,0.039197814
2387,0.11108538,0.0055000624,-0.0020153124,0.013892063,0.03866656
2388,0.10992912,0.0054375627,-0.0019215625,0.013548313,0.03826031
2389,0.108554125,0.0053750626,-0.0019215625,0.013298312,0.037822813
2390,0.10739788,0.0052188127,-0.0018590625,0.012954563,0.037291564
2391,0.106272876,0.0050000623,-0.0018278125,0.012642062,0.036541563
2392,0.10511663,0.0047500627,-0.0020153124,0.012360812,0.035854064
2393,0.10386662,0.0047500627,-0.0020778126,0.012048312,0.035510313
2394,0.10246038,0.0046563125,-0.0022028126,0.0118295625,0.03522906
2395,0.10099162,0.0045625623,-0.0022028126,0.011485812,0.034822814
2396,0.099522874,0.0045000627,-0.0021715625,0.011267062,0.034322813
2397,0.098272875,0.0043438124,-0.0022028126,0.010985812,0.033541564
2398,0.097054124,0.0042188126,-0.0021715625,0.010798313,0.03285406
2399,0.095616624,0.0040313127,-0.0022028126,0.010485812,0.03244781
2400,0.094054125,0.0040313127,-0.0022653125,0.010173312,0.032104064
2401,0.09249163,0.0039375625,-0.0023903125,0.009860813,0.031510312
2402,0.091179125,0.0037813126,-0.0023903125,0.009735812,0.030791562
2403,0.08999162,0.0036563126,-0.0023590624,0.009673312,0.030166563
2404,0.088616624,0.0036250625,-0.0023903125,0.009329562,0.029791562
2405,0.08714788,0.0035625624,-0.0022965625,0.009048313,0.029385313
2406,0.085522875,0.0033750625,-0.0022340624,0.008735812,0.028979063
2407,0.084085375,0.0031875626,-0.0024215626,0.008517062,0.028385313
2408,0.082741626,0.0031563125,-0.0025465626,0.008423313,0.027791563
2409,0.081522875,0.0031250624,-0.0025465626,0.008298312,0.027260313
2410,0.080397874,0.0031563125,-0.0023903125,0.008048313,0.026760312
2411,0.079147875,0.0030313125,-0.0022965625,0.007829563,0.026260313
2412,0.07789788,0.0029375625,-0.0023278126,0.0076733124,0.025822813
2413,0.07652287,0.0028750624,-0.0024215626,0.0075795627,0.025229063
2414,0.07539787,0.0028750624,-0.0026715626,0.0073608123,0.024760313
2415,0.074304126,0.0029063125,-0.0027653126,0.0072045624,0.024260312
2416,0.073397875,0.0025938125,-0.0027028124,0.0070170625,0.023822812
2417,0.072460376,0.0024688125,-0.0025778124,0.0068608127,0.023416562
2418,0.071335375,0.0023125624,-0.0025153125,0.0066420627,0.022885313
2419,0.07033537,0.0023125624,-0.0025778124,0.0064545623,0.022479063
2420,0.069272876,0.0024063124,-0.0026090625,0.0063608126,0.022010313
2421,0.06839787,0.0024063124,-0.0027340625,0.0062670624,0.021510312
2422,0.06761663,0.0022500625,-0.0027028124,0.0062045627,0.021010313
2423,0.06674162,0.0020938125,-0.0027340625,0.0059858123,0.020510312
2424,0.06574163,0.0019375625,-0.0026715626,0.0057983124,0.020135313
2425,0.06474163,0.0020000625,-0.0026715626,0.0055795624,0.019916562
2426,0.063929126,0.0019063125,-0.0027028124,0.0055483123,0.019604063
2427,0.06327288,0.0019688124,-0.0027965624,0.0054858127,0.019041562
2428,0.062710375,0.0020625624,-0.0029215624,0.0054545626,0.018604062
2429,0.061897874,0.0018750625,-0.0028903126,0.0053295624,0.018072812
2430,0.061147876,0.0018125625,-0.0028278125,0.0051733125,0.017666563
2431,0.060366627,0.0017500625,-0.0027653126,0.0049545625,0.017447812
2432,0.059647877,0.0018125625,-0.0028278125,0.0048608123,0.016916562
2433,0.059179123,0.0016563125,-0.0028903126,0.0047358125,0.016510313
2434,0.058554124,0.0016250625,-0.0030465624,0.0047358125,0.016197812
2435,0.057897873,0.0015313125,-0.0029840625,0.0046733124,0.015885312
2436,0.057022873,0.0014688125,-0.0029528125,0.0046733124,0.015416563
2437,0.056147873,0.0015000625,-0.0030153126,0.0044233124,0.015010312
2438,0.055554125,0.0014375625,-0.0031090626,0.0042045624,0.014666563
2439,0.055116624,0.0013750625,-0.0030778125,0.0039858124,0.014416562
2440,0.054647874,0.0011250625,-0.0031090626,0.0038608124,0.014041563
2441,0.053991623,0.0010000624,-0.0030465624,0.0038608124,0.013760312
2442,0.053429127,0.0010313125,-0.0030465624,0.0039545624,0.013354062
2443,0.052804124,0.0010938125,-0.0030778125,0.0038608124,0.0131040625
2444,0.052241623,0.0011563125,-0.0032653124,0.0037670624,0.012760312
2445,0.051554125,0.0010625625,-0.0032028125,0.0036733125,0.012479062
2446,0.050866626,0.0008438125,-0.0031090626,0.0033295625,0.012041562
2447,0.050335374,0.0007813125,-0.0029840625,0.0031108125,0.011854063
2448,0.049897876,0.0008438125,-0.0030778125,0.0031420626,0.011604062
2449,0.049429126,0.0009688125,-0.0032965625,0.0031420626,0.011322812
2450,0.048960377,0.0010313125,-0.0034215625,0.0033295625,0.0110103125
2451,0.048241626,0.0009375625,-0.0035153124,0.0032670626,0.010760313
2452,0.047772873,0.0006563125,-0.0033903124,0.0030795624,0.010541563
2453,0.047304124,0.0004688125,-0.0031403124,0.0028295624,0.010291562
2454,0.046710376,0.0005625625,-0.0030465624,0.0026733126,0.010041563
2455,0.046147875,0.0006875625,-0.0031403124,0.0025795626,0.009697813
2456,0.045522876,0.0007188125,-0.0034215625,0.0026420625,0.009479063
2457,0.044929124,0.0005938125,-0.0034528126,0.0025795626,0.009322813
2458,0.044397876,0.0003750625,-0.0033903124,0.0025170625,0.009072812
2459,0.043960374,0.0003125625,-0.0032028125,0.0023920625,0.008854062
2460,0.043522876,0.0003125625,-0.0031403124,0.0024233125,0.008572812
2461,0.043054126,0.0004375625,-0.0032965625,0.0023295626,0.008416562
2462,0.042366624,0.0004375625,-0.0034528126,0.0021420624,0.008385313
2463,0.041772876,0.0002813125,-0.0035153124,0.0019545625,0.008104063
2464,0.041272875,0.0001250625,-0.0034840624,0.0019858126,0.007885313
2465,0.040866625,6.25625e-05,-0.0033278125,0.0020483125,0.0075103124
2466,0.040429126,0.0001250625,-0.0033903124,0.0018608125,0.0073853126
2467,0.039897874,0.0003125625,-0.0034528126,0.0017670625,0.0072603123
2468,0.039147876,0.0003750625,-0.0035778126,0.0017045625,0.0071665626
2469,0.038397875,0.0002188125,-0.0036090624,0.0016420624,0.0069790627
2470,0.037960377,-6.24375e-05,-0.0035465625,0.0017670625,0.0067603127
2471,0.037679125,-0.0002811875,-0.0034840624,0.0017045625,0.0065728123
2472,0.037210375,-0.0002186875,-0.0034215625,0.0013920625,0.0064165625
2473,0.036772873,6.25e-08,-0.0033278125,0.0013920625,0.0062290626
2474,0.036116626,6.25625e-05,-0.0034528126,0.0014233125,0.0061978125
2475,0.035429124,6.25625e-05,-0.0036090624,0.0014858125,0.0060103126
2476,0.034866624,-6.24375e-05,-0.0034528126,0.0012670625,0.0059790625
2477,0.034554124,-0.0003124375,-0.0035465625,0.0011420625,0.0057915626
2478,0.034210376,-0.0003749375,-0.0035465625,0.0010795625,0.0055728126
2479,0.033616625,-0.0003749375,-0.0036403125,0.0011420625,0.0054165623
2480,0.032897875,-0.0004061875,-0.0037340624,0.0012045625,0.0052290624
2481,0.032241624,-0.0004374375,-0.0036715625,0.0010795625,0.0051978123
2482,0.031804126,-0.0004686875,-0.0037028126,0.0008608125,0.0050415625
2483,0.031335376,-0.0004686875,-0.0036403125,0.0006420625,0.0050415625
2484,0.030929126,-0.0004999375,-0.0037340624,0.0006420625,0.0049165627
2485,0.030397875,-0.0006561875,-0.0037340624,0.0007045625,0.0047290623
2486,0.029741624,-0.0006561875,-0.0036403125,0.0008608125,0.0044790623
2487,0.029272875,-0.0007499375,-0.0036090624,0.0007983125,0.0043853126
2488,0.029022874,-0.0007186875,-0.0037028126,0.0005795625,0.0043540625
2489,0.028554125,-0.0007499375,-0.0037028126,0.0002670625,0.0043540625
2490,0.028054126,-0.0007811875,-0.0037965626,0.0002045625,0.0041978126
2491,0.027272874,-0.0008436875,-0.0037340624,0.0003608125,0.0039790627
2492,0.026616625,-0.0007811875,-0.0036715625,0.0004858125,0.0036978126
2493,0.026304126,-0.0007811875,-0.0037028126,0.0004858125,0.0036665625
2494,0.025929125,-0.0008749375,-0.0037028126,0.0004233125,0.0036978126
2495,0.025616625,-0.0009374375,-0.0037653125,0.0002045625,0.0036978126
2496,0.025116624,-0.0010936875,-0.0037965626,0.0001420625,0.0035728125
2497,0.024491625,-0.0009999375,-0.0038278126,1.70625e-05,0.0034165625
2498,0.023866626,-0.0009374375,-0.0038278126,4.83125e-05,0.0032290625
2499,0.023460375,-0.0008436875,-0.0038903125,-1.41875e-05,0.0032290625
2500,0.023147875,-0.0009374375,-0.0039840625,4.83125e-05,0.0031978125
2501,0.022897875,-0.0012186875,-0.0039215623,-0.0001079375,0.0031665624
2502,0.022585375,-0.0012811875,-0.0037965626,-0.0002016875,0.0030415624
2503,0.022022875,-0.0012499375,-0.0037965626,-0.0002329375,0.0028540625
2504,0.021304125,-0.0011561875,-0.0037653125,-0.0001391875,0.0026978124
2505,0.020929124,-0.0010624375,-0.0038903125,-7.66875e-05,0.0025728126
2506,0.020710375,-0.0010936875,-0.0040153125,-0.0001391875,0.0026353125
2507,0.020491624,-0.0013124375,-0.0039528124,-0.0001079375,0.0026978124
2508,0.019991625,-0.0014061875,-0.0037653125,-0.0002016875,0.0026353125
2509,0.019304125,-0.0014374375,-0.0037340624,-0.0004204375,0.0024478126
2510,0.018897874,-0.0014061875,-0.0038590624,-0.0004829375,0.0022915625
2511,0.018647876,-0.0013749375,-0.0041403123,-0.0003579375,0.0020728125
2512,0.018429125,-0.0013749375,-0.0042340625,-0.0003579375,0.0021665625
2513,0.018179124,-0.0013436875,-0.0041090627,-0.0002954375,0.0022290626
2514,0.017741624,-0.0015624375,-0.0039215623,-0.0005454375,0.0021978125
2515,0.017241625,-0.0016249375,-0.0037965626,-0.0005766875,0.0020728125
2516,0.016772876,-0.0015936875,-0.0039215623,-0.0006079375,0.0019165626
2517,0.016241625,-0.0015936875,-0.0041403123,-0.0007016875,0.0018228125
2518,0.015991624,-0.0015624375,-0.0042965626,-0.0006079375,0.0017915625
2519,0.015929125,-0.0014999375,-0.0042028124,-0.0006704375,0.0017915625
2520,0.015772875,-0.0015936875,-0.0039840625,-0.0007016875,0.0016978125
2521,0.015241625,-0.0016561875,-0.0038590624,-0.0007641875,0.0016978125
2522,0.014710375,-0.0016249375,-0.0038903125,-0.0008579375,0.0016353125
2523,0.014335375,-0.0016561875,-0.0041090627,-0.0008891875,0.0013540625
2524,0.014241625,-0.0017499375,-0.0042965626,-0.0009204375,0.0013228125
2525,0.014085375,-0.0016874375,-0.0043590623,-0.0008266875,0.0013540625
2526,0.013866625,-0.0016561875,-0.0041090627,-0.0009516875,0.0014478125
2527,0.013522875,-0.0016561875,-0.0039528124,-0.0010141875,0.0012603125
2528,0.013116625,-0.0017811875,-0.0039528124,-0.0010141875,0.0011665625
2529,0.012804125,-0.0018749374,-0.0041403123,-0.0010141875,0.0011040625
2530,0.012397875,-0.0018436875,-0.0043590623,-0.0011391875,0.0010415625
2531,0.012147875,-0.0018124375,-0.0042653126,-0.0010766875,0.0010728125
2532,0.011960375,-0.0017499375,-0.0040465626,-0.0011704376,0.0011040625
2533,0.011710375,-0.0018124375,-0.0041090627,-0.0011391875,0.0009790625
2534,0.011397875,-0.0018436875,-0.0041403123,-0.0012016875,0.0008228125
2535,0.011116625,-0.0019061875,-0.0043278127,-0.0012329374,0.0008228125
2536,0.010897875,-0.0018749374,-0.0043590623,-0.0012954375,0.0008228125
2537,0.010772875,-0.0020311875,-0.0044528125,-0.0013579375,0.0008853125
2538,0.010585375,-0.0019686874,-0.0042653126,-0.0012954375,0.0008228125
2539,0.010304125,-0.0019999375,-0.0041090627,-0.0011704376,0.0008228125
2540,0.010210375,-0.0019686874,-0.0041403123,-0.0012329374,0.0005415625
2541,0.009991625,-0.0019061875,-0.0042965626,-0.0012329374,0.0004478125
2542,0.009741625,-0.0019374375,-0.0042965626,-0.0012954375,0.0004478125
2543,0.009554125,-0.0019999375,-0.0043590623,-0.0014829375,0.0005103125
2544,0.009491625,-0.0020624376,-0.0044840625,-0.0016079375,0.0005103125
2545,0.009179125,-0.0020311875,-0.0043590623,-0.0015454375,0.0004478125
2546,0.009022875,-0.0019999375,-0.0042965626,-0.0015141875,0.0004478125
2547,0.008835375,-0.0019999375,-0.0043278127,-0.0015454375,0.0004165625
2548,0.008522875,-0.0020624376,-0.0042965626,-0.0014516875,0.0002915625
2549,0.008210375,-0.0020311875,-0.0042028124,-0.0015454375,0.0002603125
2550,0.008116625,-0.0021249375,-0.0042653126,-0.0016079375,0.0002915625
2551,0.007991625,-0.0021561875,-0.0043590623,-0.0016079375,0.0001665625
2552,0.007960375,-0.0021874376,-0.0044528125,-0.0016704375,1.03125e-05
2553,0.007804125,-0.0021874376,-0.0043590623,-0.0017329375,-0.0001459375
2554,0.007491625,-0.0021561875,-0.0042653126,-0.0017641875,-0.0001771875
2555,0.007272875,-0.0021249375,-0.0044215624,-0.0018891875,7.28125e-05
2556,0.007147875,-0.0021874376,-0.0045153126,-0.0017954375,0.0001353125
2557,0.007179125,-0.0022811876,-0.0044528125,-0.0016391875,1.03125e-05
2558,0.007085375,-0.0022499375,-0.0044528125,-0.0017016875,-0.0002396875
2559,0.006710375,-0.0023749375,-0.0043903124,-0.0019204376,-0.0003646875
2560,0.006585375,-0.0022499375,-0.0043903124,-0.0020141874,-0.0003021875
2561,0.006429125,-0.0022811876,-0.0045153126,-0.0021079376,-0.0002396875
2562,0.006366625,-0.0023436875,-0.0045465627,-0.0020141874,-0.0002709375
2563,0.006366625,-0.0023436875,-0.0045465627,-0.0019516875,-0.0002084375
2564,0.006304125,-0.0023436875,-0.0044840625,-0.0020454375,-0.0001146875
