,sweep_1,sweep_2,sweep_3,sweep_4,sweep_5,sweep_6,sweep_7,sweep_8,sweep_9,sweep_10,sweep_11,sweep_12,sweep_13,sweep_14,sweep_15,sweep_16,sweep_17,sweep_18,sweep_19,sweep_20,sweep_21
1498,8.985e-12,1.21375e-11,-1.24275e-11,8.335e-12,3.666e-11,3.4905e-11,5.7895e-11,1.1091e-10,2.394075e-10,5.976675e-10,1.13405e-09,1.938055e-09,3.0189125e-09,4.2403423e-09,6.510705e-09,7.891975e-09,9.503657e-09,1.08931975e-08,1.2196683e-08,1.350476e-08,1.4507878e-08
1499,7.735e-12,-3.625e-13,-5.525e-13,-2.915e-12,4.2285e-11,3.678e-11,6.0395e-11,1.04035e-10,2.400325e-10,5.995425e-10,1.1378e-09,1.946805e-09,3.0295375e-09,4.2478425e-09,6.504455e-09,7.8901e-09,9.504907e-09,1.0882572e-08,1.2190433e-08,1.350726e-08,1.4519127e-08
1500,1.086e-11,-8.4875e-12,1.06975e-11,-4.165e-12,4.9785e-11,4.303e-11,7.0395e-11,1.0216e-10,2.481575e-10,6.032925e-10,1.13905e-09,1.961805e-09,3.0314125e-09,4.2547175e-09,6.498205e-09,7.884475e-09,9.508658e-09,1.0885698e-08,1.2182933e-08,1.3509135e-08,1.4527878e-08
1501,4.61e-12,-1.03625e-11,2.88225e-11,-3.54e-12,5.041e-11,4.6155e-11,7.727e-11,9.9035e-11,2.469075e-10,6.064175e-10,1.1428e-09,1.96993e-09,3.0314125e-09,4.2597175e-09,6.49008e-09,7.881975e-09,9.516158e-09,1.0888822e-08,1.2171682e-08,1.3502885e-08,1.4524128e-08
1502,-1.039e-11,-7.2375e-12,2.69475e-11,-9.165e-12,4.2285e-11,4.6155e-11,9.6645e-11,1.00285e-10,2.481575e-10,5.601675e-10,1.14905e-09,1.946805e-09,3.0176626e-09,4.2397175e-09,6.418205e-09,7.868225e-09,9.494283e-09,1.0849448e-08,1.2082308e-08,1.333351e-08,1.4257252e-08
1503,-1.664e-11,-4.7375e-12,1.81975e-11,-2.4165e-11,4.041e-11,5.3655e-11,1.02895e-10,1.14035e-10,2.287825e-10,4.189175e-10,1.119675e-09,1.87868e-09,2.9307874e-09,4.0503423e-09,6.048205e-09,7.625725e-09,9.209282e-09,1.0513197e-08,1.1546683e-08,1.2370385e-08,1.3019127e-08
1504,-7.89e-12,-1.6125e-12,1.13225e-11,-3.9165e-11,4.791e-11,5.053e-11,8.977e-11,1.0466e-10,1.844075e-10,2.557925e-10,9.97175e-10,1.70118e-09,2.6607876e-09,3.5940926e-09,5.23758e-09,6.814475e-09,8.269282e-09,9.456323e-09,1.0274808e-08,1.078476e-08,1.13303775e-08
1505,2.35e-13,7.1375e-12,2.5725e-12,-3.854e-11,4.666e-11,5.178e-11,5.977e-11,6.2785e-11,1.162825e-10,1.595425e-10,7.93425e-10,1.39118e-09,2.1845374e-09,2.9178424e-09,4.07383e-09,5.399475e-09,6.6105326e-09,7.656323e-09,8.358557e-09,8.88976e-09,9.576002e-09
1506,-1.015e-12,1.27625e-11,-4.9275e-12,-3.1665e-11,5.3535e-11,4.428e-11,2.0395e-11,1.841e-11,4.31575e-11,1.276675e-10,5.5655e-10,1.01743e-09,1.6182875e-09,2.1534674e-09,2.795705e-09,3.71135e-09,4.6105324e-09,5.5106977e-09,6.1529324e-09,6.80351e-09,7.625378e-09
1507,-7.89e-12,1.77625e-11,-1.86775e-11,-1.5415e-11,4.6035e-11,2.8655e-11,-6.48e-12,-2.534e-11,-1.93425e-11,1.245425e-10,3.37175e-10,6.70555e-10,1.0851625e-09,1.4453425e-09,1.65133e-09,2.1426e-09,2.7517826e-09,3.5044474e-09,4.0916825e-09,4.77726e-09,5.6022524e-09
1508,-7.265e-12,7.1375e-12,-1.99275e-11,6.46e-12,3.041e-11,2.053e-11,-2.023e-11,-5.0965e-11,-4.87175e-11,1.145425e-10,1.6405e-10,3.9493e-10,6.632875e-10,8.772175e-10,7.8383e-10,9.6135e-10,1.3324075e-09,1.9556976e-09,2.4723075e-09,3.09726e-09,3.8235024e-09
1509,-9.765e-12,1.5125e-12,-1.11775e-11,2.771e-11,1.166e-11,1.9905e-11,-2.5855e-11,-5.909e-11,-5.24675e-11,9.95425e-11,6.4675e-11,2.18055e-10,3.707875e-10,4.828425e-10,2.3258e-10,2.28225e-10,4.411575e-10,9.431975e-10,1.3654325e-09,1.89726e-09,2.4810025e-09
1510,-1.039e-11,1.02625e-11,-4.3025e-12,1.8335e-11,6.66e-12,1.303e-11,-1.8355e-11,-5.034e-11,-5.62175e-11,8.26675e-11,1.405e-11,1.15555e-10,1.970375e-10,2.390925e-10,-5.3045e-11,-1.324e-10,-2.82175e-11,3.806975e-10,6.910575e-10,1.132885e-09,1.5891275e-09
1511,-1.64e-12,1.58875e-11,-8.0525e-12,1.146e-11,1.4785e-11,2.405e-12,-8.55e-13,-2.3465e-11,-5.68425e-11,6.95425e-11,-6.575e-12,6.743e-11,1.126625e-10,1.003425e-10,-1.33045e-10,-2.5115e-10,-1.938425e-10,1.138225e-10,3.360575e-10,6.9476e-10,1.0303775e-09
1512,5.235e-12,1.71375e-11,7.25e-14,8.335e-12,1.666e-11,3.03e-12,7.27e-12,-9.65e-13,-5.49675e-11,6.95425e-11,-2.825e-12,4.1805e-11,6.95375e-11,4.84675e-11,-1.08045e-10,-2.26775e-10,-1.832175e-10,2.69475e-11,1.854325e-10,4.6101e-10,7.191275e-10
1513,1.211e-11,8.3875e-12,1.3225e-12,8.335e-12,8.535e-12,4.28e-12,1.977e-11,1.4035e-11,-3.24675e-11,7.39175e-11,2.3425e-11,3.493e-11,5.70375e-11,5.59675e-11,-4.867e-11,-1.474e-10,-1.075925e-10,4.06975e-11,1.529325e-10,3.51635e-10,5.516275e-10
1514,1.485e-12,-4.7375e-12,-3.0525e-12,1.8335e-11,2.291e-11,1.053e-11,4.477e-11,5.91e-12,-8.7175e-12,7.76675e-11,5.78e-11,4.368e-11,6.32875e-11,7.09675e-11,1.5705e-11,-5.365e-11,-3.07175e-11,8.56975e-11,1.491825e-10,3.07885e-10,4.697525e-10
1515,3.985e-12,-7.8625e-12,-1.8025e-12,1.4585e-11,3.041e-11,1.6155e-11,6.2895e-11,-6.59e-12,1.12825e-11,8.39175e-11,8.2175e-11,5.8055e-11,8.20375e-11,6.78425e-11,7.133e-11,2.135e-11,4.36575e-11,1.288225e-10,1.629325e-10,2.89135e-10,4.260025e-10
1516,3.36e-12,8.875e-13,6.3225e-12,8.335e-12,2.7285e-11,2.3655e-11,6.7895e-11,-9.09e-12,3.50325e-11,7.95425e-11,1.02175e-10,7.5555e-11,9.95375e-11,7.40925e-11,1.05705e-10,7.51e-11,9.17825e-11,1.663225e-10,1.923075e-10,2.62885e-10,3.960025e-10
1517,-1.64e-12,1.08875e-11,1.00725e-11,2.1e-13,2.9785e-11,2.803e-11,6.0395e-11,3.41e-12,5.94075e-11,7.45425e-11,1.10925e-10,9.9305e-11,1.157875e-10,9.15925e-11,1.14455e-10,1.001e-10,1.124075e-10,1.894475e-10,2.135575e-10,2.40385e-10,3.728775e-10
1518,-9.14e-12,1.08875e-11,4.4475e-12,-8.54e-12,3.041e-11,3.2405e-11,5.5395e-11,2.216e-11,6.62825e-11,8.89175e-11,1.128e-10,1.16805e-10,1.189125e-10,1.084675e-10,1.23205e-10,1.06975e-10,1.155325e-10,2.075725e-10,2.204325e-10,2.3851e-10,3.547525e-10
1519,-4.765e-12,9.0125e-12,1.9475e-12,-6.665e-12,2.3535e-11,3.178e-11,5.6645e-11,3.966e-11,7.87825e-11,1.014175e-10,1.203e-10,1.3368e-10,1.295375e-10,1.115925e-10,1.1883e-10,1.03225e-10,1.230325e-10,2.113225e-10,2.329325e-10,2.4476e-10,3.435025e-10
1520,-1.64e-12,5.2625e-12,1.56975e-11,7.71e-12,1.916e-11,3.553e-11,5.9145e-11,4.341e-11,8.94075e-11,1.070425e-10,1.2155e-10,1.3993e-10,1.345375e-10,1.078425e-10,1.1258e-10,1.09475e-10,1.336575e-10,2.038225e-10,2.416825e-10,2.54135e-10,3.466275e-10
1521,3.985e-12,5.2625e-12,2.38225e-11,2.0835e-11,2.916e-11,3.7405e-11,5.5395e-11,3.6535e-11,9.37825e-11,1.070425e-10,1.153e-10,1.3868e-10,1.270375e-10,1.122175e-10,1.1258e-10,1.19475e-10,1.442825e-10,1.956975e-10,2.473075e-10,2.6476e-10,3.522525e-10
1522,4.61e-12,1.5125e-12,2.63225e-11,2.146e-11,3.7285e-11,3.8655e-11,5.4145e-11,3.841e-11,7.75325e-11,1.126675e-10,1.19675e-10,1.35555e-10,1.157875e-10,1.165925e-10,1.21955e-10,1.21975e-10,1.549075e-10,2.000725e-10,2.491825e-10,2.74135e-10,3.453775e-10
1523,7.11e-12,-7.8625e-12,2.50725e-11,2.7085e-11,4.1035e-11,3.6155e-11,5.602e-11,5.7785e-11,6.87825e-11,1.207925e-10,1.28425e-10,1.35555e-10,1.195375e-10,1.228425e-10,1.41955e-10,1.35725e-10,1.667825e-10,2.206975e-10,2.479325e-10,2.7976e-10,3.203775e-10
1524,5.235e-12,-3.625e-13,1.19475e-11,2.646e-11,4.166e-11,3.428e-11,6.1645e-11,7.7785e-11,7.00325e-11,1.295425e-10,1.33425e-10,1.50555e-10,1.307875e-10,1.284675e-10,1.7758e-10,1.526e-10,1.805325e-10,2.450725e-10,2.379325e-10,2.82885e-10,3.166275e-10
1525,5.235e-12,-3.4875e-12,4.4475e-12,1.646e-11,3.7285e-11,4.8655e-11,6.9145e-11,8.591e-11,7.44075e-11,1.151675e-10,1.34675e-10,1.5868e-10,1.495375e-10,1.322175e-10,1.9758e-10,1.801e-10,1.974075e-10,2.581975e-10,2.304325e-10,2.7976e-10,3.303775e-10
1526,-1.015e-12,3.3875e-12,6.3225e-12,2.085e-12,3.791e-11,5.053e-11,7.602e-11,7.966e-11,7.69075e-11,1.089175e-10,1.30925e-10,1.58055e-10,1.670375e-10,1.478425e-10,2.03205e-10,2.051e-10,2.155325e-10,2.556975e-10,2.385575e-10,2.79135e-10,3.485025e-10
1527,-3.9e-13,2.7625e-12,2.5725e-12,8.35e-13,4.4785e-11,4.4905e-11,6.977e-11,6.4035e-11,8.87825e-11,1.126675e-10,1.19675e-10,1.54305e-10,1.820375e-10,1.597175e-10,2.0258e-10,2.2135e-10,2.324075e-10,2.594475e-10,2.635575e-10,2.7601e-10,3.610025e-10
1528,2.11e-12,7.7625e-12,1.9475e-12,2.085e-12,4.916e-11,3.928e-11,6.352e-11,6.1535e-11,1.069075e-10,1.157925e-10,1.22175e-10,1.5743e-10,1.895375e-10,1.690925e-10,1.9883e-10,2.21975e-10,2.524075e-10,2.713225e-10,2.773075e-10,2.81635e-10,3.616275e-10
1529,7.11e-12,1.58875e-11,3.8225e-12,1.021e-11,4.916e-11,4.1155e-11,6.227e-11,6.1535e-11,1.044075e-10,1.264175e-10,1.303e-10,1.6743e-10,1.982875e-10,1.728425e-10,2.0258e-10,2.2135e-10,2.542825e-10,2.806975e-10,2.948075e-10,2.91635e-10,3.641275e-10
1530,1.1485e-11,1.65125e-11,6.3225e-12,5.835e-12,4.541e-11,3.9905e-11,6.352e-11,6.5285e-11,8.62825e-11,1.307925e-10,1.50925e-10,1.6618e-10,2.032875e-10,1.853425e-10,2.0758e-10,2.20725e-10,2.561575e-10,2.863225e-10,3.023075e-10,3.14135e-10,3.547525e-10
1531,2.11e-12,1.65125e-11,2.5725e-12,7.085e-12,3.9785e-11,4.303e-11,6.227e-11,6.966e-11,8.00325e-11,1.276675e-10,1.628e-10,1.7493e-10,2.070375e-10,1.897175e-10,2.03205e-10,2.2635e-10,2.605325e-10,3.081975e-10,3.279325e-10,3.2726e-10,3.522525e-10
1532,-9.14e-12,1.27625e-11,6.3225e-12,1.021e-11,3.4785e-11,4.678e-11,5.602e-11,6.6535e-11,8.69075e-11,1.207925e-10,1.653e-10,1.76805e-10,2.070375e-10,1.965925e-10,2.04455e-10,2.35725e-10,2.667825e-10,3.250725e-10,3.348075e-10,3.3476e-10,3.597525e-10
1533,-1.9765e-11,1.5125e-12,1.19475e-11,1.9585e-11,3.541e-11,4.678e-11,5.102e-11,6.716e-11,9.62825e-11,1.114175e-10,1.603e-10,1.89305e-10,2.095375e-10,1.965925e-10,2.11955e-10,2.48225e-10,2.680325e-10,3.306975e-10,3.316825e-10,3.3851e-10,3.691275e-10
1534,-1.539e-11,-1.6125e-12,1.31975e-11,2.2085e-11,3.2285e-11,5.3655e-11,4.852e-11,6.4035e-11,1.025325e-10,1.120425e-10,1.553e-10,1.9493e-10,2.089125e-10,2.047175e-10,2.1633e-10,2.58225e-10,2.711575e-10,3.325725e-10,3.366825e-10,3.46635e-10,3.810025e-10
1535,-7.265e-12,4.6375e-12,4.4475e-12,1.521e-11,3.541e-11,6.1155e-11,5.5395e-11,5.591e-11,9.62825e-11,1.089175e-10,1.44675e-10,1.8493e-10,2.032875e-10,2.159675e-10,2.2133e-10,2.7135e-10,2.861575e-10,3.294475e-10,3.341825e-10,3.6351e-10,3.816275e-10
1536,5.86e-12,9.6375e-12,1.00725e-11,1.5835e-11,4.4785e-11,5.803e-11,6.4145e-11,4.591e-11,9.31575e-11,9.57925e-11,1.3405e-10,1.80555e-10,2.001625e-10,2.084675e-10,2.29455e-10,2.75725e-10,2.892825e-10,3.306975e-10,3.385575e-10,3.7226e-10,3.741275e-10
1537,8.985e-12,5.8875e-12,2.19475e-11,2.2085e-11,5.541e-11,4.9905e-11,6.2895e-11,4.4035e-11,8.19075e-11,8.32925e-11,1.253e-10,1.7993e-10,1.989125e-10,2.047175e-10,2.34455e-10,2.851e-10,2.861575e-10,3.381975e-10,3.354325e-10,3.77885e-10,3.803775e-10
1538,-5.39e-12,-5.3625e-12,2.19475e-11,2.0835e-11,4.3535e-11,3.9905e-11,6.727e-11,3.966e-11,7.44075e-11,8.32925e-11,1.278e-10,1.8243e-10,2.107875e-10,2.072175e-10,2.3883e-10,2.96975e-10,2.961575e-10,3.469475e-10,3.379325e-10,3.9476e-10,3.928775e-10
1539,-2.039e-11,-1.16125e-11,1.88225e-11,2.4585e-11,3.9785e-11,3.053e-11,6.6645e-11,4.1535e-11,7.44075e-11,9.39175e-11,1.2405e-10,1.79305e-10,2.232875e-10,2.140925e-10,2.53205e-10,3.00725e-10,3.142825e-10,3.550725e-10,3.535575e-10,4.0726e-10,4.172525e-10
1540,-2.2265e-11,-6.6125e-12,6.9475e-12,3.0835e-11,3.916e-11,2.553e-11,6.4145e-11,4.341e-11,7.50325e-11,1.114175e-10,1.078e-10,1.7618e-10,2.282875e-10,2.228425e-10,2.79455e-10,2.9885e-10,3.305325e-10,3.625725e-10,3.629325e-10,4.0851e-10,4.378775e-10
1541,-2.289e-11,-8.4875e-12,1.00725e-11,2.896e-11,2.8535e-11,2.1155e-11,6.852e-11,4.6535e-11,7.56575e-11,1.226675e-10,1.02175e-10,1.7618e-10,2.195375e-10,2.253425e-10,3.0383e-10,3.0135e-10,3.324075e-10,3.613225e-10,3.698075e-10,4.01635e-10,4.466275e-10
1542,-1.3515e-11,-2.8625e-12,2.25725e-11,2.396e-11,2.291e-11,1.928e-11,7.4145e-11,5.091e-11,7.87825e-11,1.195425e-10,1.178e-10,1.7868e-10,2.232875e-10,2.347175e-10,3.1383e-10,3.026e-10,3.417825e-10,3.531975e-10,3.779325e-10,3.87885e-10,4.453775e-10
1543,-1.64e-12,-9.875e-13,3.06975e-11,1.021e-11,2.6035e-11,3.178e-11,8.0395e-11,6.341e-11,8.31575e-11,1.145425e-10,1.3655e-10,1.78055e-10,2.226625e-10,2.340925e-10,3.10705e-10,2.98225e-10,3.480325e-10,3.531975e-10,3.923075e-10,3.76635e-10,4.403775e-10
1544,5.235e-12,-4.1125e-12,2.25725e-11,8.35e-13,3.2285e-11,4.678e-11,6.6645e-11,6.7785e-11,9.00325e-11,1.057925e-10,1.34675e-10,1.9118e-10,2.245375e-10,2.384675e-10,3.0633e-10,2.926e-10,3.511575e-10,3.650725e-10,4.023075e-10,3.8476e-10,4.422525e-10
1545,1.836e-11,-9.875e-13,6.3225e-12,-2.915e-12,3.041e-11,4.9905e-11,5.352e-11,6.216e-11,9.00325e-11,1.132925e-10,1.128e-10,1.91805e-10,2.270375e-10,2.428425e-10,2.9633e-10,2.9385e-10,3.342825e-10,3.800725e-10,4.060575e-10,3.96635e-10,4.497525e-10
1546,2.086e-11,4.0125e-12,7.25e-14,-3.54e-12,2.916e-11,3.9905e-11,4.602e-11,6.0285e-11,8.69075e-11,1.207925e-10,1.0655e-10,1.9118e-10,2.282875e-10,2.522175e-10,2.8633e-10,3.101e-10,3.230325e-10,3.863225e-10,4.085575e-10,4.16635e-10,4.578775e-10
1547,2.461e-11,1.15125e-11,-6.8025e-12,-1.04e-12,3.1035e-11,4.553e-11,4.1645e-11,6.216e-11,8.19075e-11,1.182925e-10,1.10925e-10,1.8868e-10,2.232875e-10,2.628425e-10,2.88205e-10,3.30725e-10,3.336575e-10,3.838225e-10,4.179325e-10,4.2851e-10,4.603775e-10
1548,2.6485e-11,1.90125e-11,-1.86775e-11,4.585e-12,2.791e-11,4.7405e-11,3.9145e-11,7.2785e-11,6.56575e-11,1.082925e-10,1.23425e-10,1.9743e-10,2.120375e-10,2.640925e-10,3.01955e-10,3.30725e-10,3.542825e-10,3.888225e-10,4.291825e-10,4.31635e-10,4.566275e-10
1549,1.8985e-11,1.58875e-11,-1.30525e-11,7.71e-12,3.1035e-11,4.678e-11,4.727e-11,7.091e-11,5.75325e-11,1.039175e-10,1.328e-10,1.98055e-10,2.126625e-10,2.690925e-10,3.18205e-10,3.31975e-10,3.674075e-10,3.944475e-10,4.385575e-10,4.1851e-10,4.591275e-10
1550,3.36e-12,1.08875e-11,7.25e-14,8.96e-12,3.291e-11,3.8655e-11,5.4145e-11,5.6535e-11,5.75325e-11,1.120425e-10,1.42175e-10,1.98055e-10,2.139125e-10,2.772175e-10,3.3008e-10,3.326e-10,3.680325e-10,4.063225e-10,4.285575e-10,4.06635e-10,4.622525e-10
1551,-1.289e-11,1.21375e-11,5.6975e-12,8.335e-12,3.9785e-11,3.803e-11,5.852e-11,4.591e-11,7.37825e-11,1.201675e-10,1.4655e-10,1.9743e-10,2.095375e-10,2.815925e-10,3.30705e-10,3.43225e-10,3.674075e-10,4.006975e-10,4.116825e-10,4.09135e-10,4.653775e-10
1552,-7.89e-12,1.96375e-11,-5.525e-13,1.396e-11,3.2285e-11,3.303e-11,5.352e-11,4.2785e-11,8.37825e-11,1.207925e-10,1.4405e-10,1.9743e-10,2.039125e-10,2.753425e-10,3.25705e-10,3.53225e-10,3.642825e-10,3.888225e-10,4.023075e-10,4.1351e-10,4.635025e-10
1553,1.485e-12,2.46375e-11,-8.0525e-12,2.0835e-11,2.666e-11,3.553e-11,5.102e-11,3.966e-11,7.81575e-11,1.189175e-10,1.528e-10,1.8493e-10,2.076625e-10,2.678425e-10,3.2008e-10,3.53225e-10,3.567825e-10,3.825725e-10,3.985575e-10,4.1601e-10,4.503775e-10
1554,2.735e-12,2.08875e-11,-1.05525e-11,1.3335e-11,3.166e-11,4.9905e-11,3.977e-11,4.466e-11,6.12825e-11,1.226675e-10,1.57175e-10,1.7743e-10,2.251625e-10,2.697175e-10,3.2258e-10,3.4385e-10,3.630325e-10,3.838225e-10,4.029325e-10,4.1226e-10,4.472525e-10
1555,-1.015e-12,1.08875e-11,-1.68025e-11,2.085e-12,4.1035e-11,5.178e-11,3.602e-11,5.1535e-11,6.44075e-11,1.270425e-10,1.53425e-10,1.8993e-10,2.445375e-10,2.665925e-10,3.20705e-10,3.53225e-10,3.761575e-10,3.994475e-10,4.210575e-10,4.19135e-10,4.503775e-10
1556,3.985e-12,8.875e-13,-1.93025e-11,1.46e-12,4.8535e-11,4.303e-11,4.227e-11,4.841e-11,7.31575e-11,1.257925e-10,1.48425e-10,2.0118e-10,2.457875e-10,2.603425e-10,3.21955e-10,3.59475e-10,3.880325e-10,4.138225e-10,4.354325e-10,4.3351e-10,4.660025e-10
1557,1.961e-11,-5.9875e-12,-5.5525e-12,2.1e-13,4.416e-11,4.4905e-11,5.0395e-11,3.9035e-11,7.75325e-11,1.320425e-10,1.44675e-10,1.9743e-10,2.382875e-10,2.472175e-10,3.24455e-10,3.5885e-10,3.861575e-10,4.181975e-10,4.373075e-10,4.44135e-10,4.778775e-10
1558,2.6485e-11,-9.875e-13,1.63225e-11,6.46e-12,3.3535e-11,5.303e-11,5.4145e-11,4.0285e-11,9.19075e-11,1.289175e-10,1.3655e-10,2.0493e-10,2.420375e-10,2.590925e-10,3.1633e-10,3.4635e-10,3.736575e-10,4.231975e-10,4.291825e-10,4.49135e-10,4.766275e-10
1559,3.086e-11,4.6375e-12,1.88225e-11,1.021e-11,1.791e-11,5.6155e-11,5.4145e-11,4.5285e-11,1.075325e-10,1.182925e-10,1.2405e-10,2.0618e-10,2.376625e-10,2.834675e-10,3.0508e-10,3.4135e-10,3.624075e-10,4.250725e-10,4.316825e-10,4.4726e-10,4.747525e-10
1560,2.961e-11,3.3875e-12,2.31975e-11,1.4585e-11,7.91e-12,4.7405e-11,5.4145e-11,4.591e-11,1.119075e-10,1.145425e-10,1.228e-10,1.98055e-10,2.320375e-10,2.997175e-10,3.0508e-10,3.4885e-10,3.586575e-10,4.244475e-10,4.423075e-10,4.47885e-10,4.760025e-10
1561,1.8985e-11,-1.6125e-12,4.00725e-11,2.8335e-11,1.2285e-11,3.928e-11,5.602e-11,4.9035e-11,1.044075e-10,1.114175e-10,1.27175e-10,1.8993e-10,2.214125e-10,3.009675e-10,3.25705e-10,3.69475e-10,3.624075e-10,4.200725e-10,4.523075e-10,4.6226e-10,4.853775e-10
1562,9.61e-12,-4.1125e-12,4.00725e-11,4.021e-11,1.041e-11,2.803e-11,5.602e-11,5.091e-11,8.25325e-11,1.007925e-10,1.30925e-10,1.8493e-10,2.314125e-10,2.978425e-10,3.5133e-10,3.79475e-10,3.655325e-10,4.125725e-10,4.554325e-10,4.5851e-10,4.985025e-10
1563,2.735e-12,-3.4875e-12,2.25725e-11,4.3335e-11,1.4785e-11,2.1155e-11,5.5395e-11,5.091e-11,6.06575e-11,9.82925e-11,1.4405e-10,1.86805e-10,2.320375e-10,2.978425e-10,3.6508e-10,3.9135e-10,3.736575e-10,4.256975e-10,4.716825e-10,4.57885e-10,4.897525e-10
1564,1.485e-12,1.5125e-12,4.4475e-12,2.8335e-11,2.166e-11,2.2405e-11,4.4145e-11,4.466e-11,5.50325e-11,1.064175e-10,1.50925e-10,1.94305e-10,2.339125e-10,2.972175e-10,3.66955e-10,3.901e-10,3.830325e-10,4.344475e-10,4.754325e-10,4.4351e-10,4.766275e-10
1565,3.985e-12,1.5125e-12,-6.1775e-12,1.521e-11,2.4785e-11,2.2405e-11,3.727e-11,3.6535e-11,6.12825e-11,1.139175e-10,1.48425e-10,1.94305e-10,2.370375e-10,2.815925e-10,3.5883e-10,3.78225e-10,3.874075e-10,4.400725e-10,4.623075e-10,4.3976e-10,4.722525e-10
1566,2.11e-12,8.875e-13,-9.9275e-12,2.71e-12,2.7285e-11,2.678e-11,4.2895e-11,4.2785e-11,6.87825e-11,1.164175e-10,1.503e-10,1.9118e-10,2.270375e-10,2.734675e-10,3.45705e-10,3.54475e-10,3.911575e-10,4.363225e-10,4.510575e-10,4.5101e-10,4.666275e-10
1567,-3.9e-13,1.15125e-11,-1.49275e-11,3.96e-12,3.041e-11,3.7405e-11,4.7895e-11,6.2785e-11,8.12825e-11,1.189175e-10,1.5655e-10,1.8993e-10,2.220375e-10,2.703425e-10,3.34455e-10,3.43225e-10,3.986575e-10,4.338225e-10,4.354325e-10,4.55385e-10,4.722525e-10
1568,-1.64e-12,1.02625e-11,-1.24275e-11,1.021e-11,2.8535e-11,4.178e-11,4.7895e-11,7.9035e-11,8.00325e-11,1.164175e-10,1.6655e-10,1.8493e-10,2.282875e-10,2.840925e-10,3.3383e-10,3.401e-10,3.986575e-10,4.350725e-10,4.360575e-10,4.6226e-10,4.803775e-10
1569,4.61e-12,1.21375e-11,-8.0525e-12,2.5835e-11,2.666e-11,2.9905e-11,5.102e-11,7.966e-11,7.69075e-11,1.070425e-10,1.7155e-10,1.84305e-10,2.320375e-10,2.903425e-10,3.3758e-10,3.3885e-10,4.011575e-10,4.275725e-10,4.454325e-10,4.6726e-10,4.885025e-10
1570,1.2735e-11,1.71375e-11,-1.1775e-12,2.646e-11,2.666e-11,2.053e-11,4.5395e-11,7.2785e-11,6.25325e-11,9.70425e-11,1.64675e-10,2.0743e-10,2.364125e-10,2.834675e-10,3.30705e-10,3.426e-10,4.086575e-10,4.325725e-10,4.685575e-10,4.7601e-10,5.016275e-10
1571,-5.39e-12,2.40125e-11,1.06975e-11,1.5835e-11,2.791e-11,2.803e-11,4.477e-11,5.841e-11,6.19075e-11,9.89175e-11,1.65925e-10,2.21805e-10,2.364125e-10,2.703425e-10,3.29455e-10,3.4385e-10,4.042825e-10,4.325725e-10,4.998075e-10,4.84135e-10,5.103775e-10
1572,-1.664e-11,2.15125e-11,1.56975e-11,3.96e-12,2.8535e-11,3.428e-11,4.227e-11,3.466e-11,7.50325e-11,1.070425e-10,1.54675e-10,2.14305e-10,2.495375e-10,2.672175e-10,3.4133e-10,3.56975e-10,3.949075e-10,4.338225e-10,5.066825e-10,4.7976e-10,5.153775e-10
1573,-1.414e-11,1.02625e-11,1.56975e-11,-4.165e-12,4.041e-11,2.803e-11,4.7895e-11,1.4035e-11,8.75325e-11,1.126675e-10,1.503e-10,2.04305e-10,2.582875e-10,2.603425e-10,3.6008e-10,3.776e-10,3.999075e-10,4.369475e-10,4.910575e-10,4.64135e-10,5.041275e-10
1574,-3.515e-12,-1.6125e-12,1.44475e-11,-1.0415e-11,4.8535e-11,2.553e-11,4.352e-11,2.4035e-11,8.31575e-11,1.145425e-10,1.53425e-10,1.96805e-10,2.557875e-10,2.684675e-10,3.65705e-10,3.801e-10,4.011575e-10,4.381975e-10,4.729325e-10,4.6101e-10,4.828775e-10
1575,-1.64e-12,-1.22375e-11,1.31975e-11,-1.604e-11,4.3535e-11,2.803e-11,3.477e-11,5.1535e-11,7.50325e-11,1.151675e-10,1.6655e-10,1.74305e-10,2.582875e-10,2.890925e-10,3.6008e-10,3.70725e-10,4.111575e-10,4.369475e-10,4.635575e-10,4.64135e-10,4.622525e-10
1576,-3.515e-12,-1.41125e-11,5.6975e-12,-1.1665e-11,3.291e-11,4.178e-11,3.9145e-11,6.466e-11,6.81575e-11,1.082925e-10,1.59675e-10,1.6618e-10,2.564125e-10,2.984675e-10,3.5883e-10,3.58225e-10,4.167825e-10,4.331975e-10,4.729325e-10,4.7351e-10,4.610025e-10
1577,-3.9e-13,-1.41125e-11,3.1975e-12,1.46e-12,2.916e-11,5.3655e-11,5.0395e-11,7.216e-11,7.19075e-11,9.82925e-11,1.57175e-10,1.7993e-10,2.514125e-10,2.984675e-10,3.68205e-10,3.64475e-10,4.092825e-10,4.238225e-10,4.779325e-10,4.7976e-10,4.722525e-10
1578,8.985e-12,-2.2375e-12,1.9475e-12,7.085e-12,9.16e-12,5.178e-11,6.977e-11,7.6535e-11,7.19075e-11,9.39175e-11,1.53425e-10,1.9993e-10,2.607875e-10,3.022175e-10,3.5258e-10,3.79475e-10,4.017825e-10,4.250725e-10,4.723075e-10,4.8351e-10,4.897525e-10
1579,1.1485e-11,5.8875e-12,-5.525e-13,8.96e-12,-5.84e-12,4.2405e-11,8.352e-11,6.6535e-11,7.00325e-11,1.014175e-10,1.53425e-10,2.03055e-10,2.689125e-10,3.022175e-10,3.30705e-10,3.93225e-10,4.017825e-10,4.325725e-10,4.616825e-10,4.85385e-10,4.960025e-10
