Row.names,cluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,hierachical_cluster
hsa-miR-4766-3p,turquoise,1.0801973801796019,1.7202741788772513,0.029447733501718587,-0.706420239657116,-0.15274457234404823,-0.706420239657116,-0.020098744403306945,0.3475883467640036,0.5370577845409567,-0.08059863431643999,-0.22481688901806374,-0.035004139309044634,0.09183028087826861,0.590463331509672,-0.706420239657116,-0.706420239657116,-0.3514948585749891,-0.706420239657116,3
hsa-miR-4766-5p,turquoise,2.0735267715414953,0.7044223358955023,-0.37281716064663195,0.28660209346185594,-0.37281716064663195,-0.37281716064663195,-0.37281716064663195,1.2416316068780497,-0.37281716064663195,-0.37281716064663195,-0.37281716064663195,-0.37281716064663195,-0.37281716064663195,-0.37281716064663195,0.5404402806293126,-0.37281716064663195,-0.37281716064663195,-0.37281716064663195,3
hsa-miR-4787-3p,turquoise,1.8490701957148508,1.4867258476503065,1.2917971682406162,-0.21273268902977124,-0.14905267957091858,-0.6397963448840599,-0.8479054535925284,-1.6784679934987894,-0.6542910565547316,0.3695205795208681,-0.4593132103249819,-0.3061966423031537,-0.5954571053297008,-0.06059187604469813,-0.3029697651824454,0.34373352452668576,0.6237010206399745,-0.05777351997750951,3
hsa-miR-4802-3p,turquoise,2.1242580600100847,1.9777153103110763,1.88661247670614,0.36884656077253536,0.5228125152604909,0.3364856661281392,-0.44987672334181283,-0.7398278472585119,-0.3733551987552519,-0.7398278472585119,-0.49842586748030565,-0.7398278472585119,-0.7398278472585119,-0.7398278472585119,-0.7398278472585119,-0.4361842329490113,-0.28009363585250074,-0.7398278472585119,3
hsa-miR-4802-5p,turquoise,2.9567322738411796,0.3625379574320961,1.2697632563094992,-0.45366602259134653,-0.45366602259134653,-0.45366602259134653,0.678216844804536,-0.45366602259134653,0.1304339073286734,0.04630803138017523,-0.45366602259134653,-0.45366602259134653,-0.45366602259134653,-0.45366602259134653,-0.45366602259134653,-0.45366602259134653,-0.45366602259134653,-0.45366602259134653,3
hsa-miR-489-3p,turquoise,1.3190867002192708,1.1684065504780385,1.1940829390730736,-0.5531947194261828,-0.33828236607852813,-0.7695217784134604,-0.8847501234880909,-0.8918982507278264,-1.2266720806724243,0.7988448722758199,0.47214512024900585,0.7893305520989143,0.5725333275660377,0.8083850345700129,0.5755257755670686,-0.8405253236391976,-1.055230583241712,-1.1382656464098198,3
hsa-miR-492,turquoise,0.4341166034709159,1.1698184228195405,1.5599327133145102,-0.49643605421242887,0.23045212253255642,0.12427425452707523,0.774742834515127,0.2601378656422905,0.41088572530227263,-0.49643605421242887,-0.49643605421242887,-0.49643605421242887,-0.49643605421242887,-0.49643605421242887,-0.49643605421242887,-0.49643605421242887,-0.49643605421242887,-0.49643605421242887,3
hsa-miR-497-5p,turquoise,1.761491051160113,1.5199133315782511,1.457062921410427,0.13147565711943718,0.46784268676850943,0.5997164032309843,0.7504011117456025,0.1695753350738416,0.36167284400289507,-0.19612644907728982,-0.528622424925821,-0.3477114400562152,-1.4757945284309597,-0.6788035866806049,-1.1146841802455458,-0.5471365188843119,-1.3147839788713227,-1.0154882349179852,3
hsa-miR-498-3p,turquoise,2.0430238885295675,2.1418214912012847,1.978657980617436,0.09096182975576834,0.06664018464133677,0.06250647008757997,-0.408440926298087,-0.24198828854425788,-0.395844839245457,-0.6408465396650679,-0.6408465396650679,-0.21056547342462859,-0.6408465396650679,-0.6408465396650679,-0.6408465396650679,-0.6408465396650679,-0.6408465396650679,-0.6408465396650679,3
hsa-miR-498-5p,turquoise,1.9649083437495836,1.8941172924791017,1.8557740762967063,0.3272321397866363,0.5831844316852416,0.42734140575176777,0.06082063981050676,-0.2991687624028793,-0.2710228333480751,-0.7581698338086641,-0.5590970670400957,-0.8593520860537581,-0.8668862147636552,-0.5363655142885423,-0.8398954304658037,-0.7254117853482501,-0.716237838260161,-0.6817709637796588,3
hsa-miR-5003-3p,turquoise,1.3487340610887786,1.5614335224511844,0.48297760632684267,0.9088938321235828,0.5571909319168927,-0.2042506715552148,-1.0966564178089704,-1.0966564178089704,-0.06252221335073439,0.16840770432640928,-0.024138376571757658,-0.335645567609456,-0.19067080447744034,0.04112625889395439,-0.6510097510849205,-0.22921516948195939,-1.0966564178089704,-0.08134210956925114,3
hsa-miR-5008-3p,turquoise,0.9149750734749688,0.6171838165923634,0.42501591650845577,0.06927720065324361,0.2878881744650121,0.12019205847826907,-0.00028278890608668394,-0.09596368915252472,0.3186875778813882,0.012968771078716967,-0.10470284462082961,0.3095352451274332,-1.0364848532602944,0.2070201541493557,0.06339805645440406,-0.5317428820691409,-0.5404801335944421,-1.0364848532602944,3
hsa-miR-505-5p,turquoise,1.8983565939383216,1.660649797254779,1.6342651503052943,-1.0303130359154904,-0.9252714957833311,-0.674616893341144,0.17168134091927945,-0.11621884599260045,-0.01868827246238856,-0.21252205936014124,-0.0836519708650082,-0.5385450713890509,-0.47486875055758504,-0.624733293423606,-0.5448006269813361,0.007790773479518398,-0.4558947706627552,0.32738143083723475,3
hsa-miR-516b-5p,turquoise,1.9568393344249213,1.9513028237063306,1.94951209049244,0.4761517789464185,0.4870818144112425,0.4737157007260455,-0.0024133736471171146,-0.1644318312592544,-0.2043402522704255,-0.8161413961679619,-0.8061158123473712,-0.7365033894553301,-0.8602467498614077,-0.851805312887567,-0.4689358429618024,-0.820429018067289,-0.7874696049431016,-0.7757709588387697,3
hsa-miR-517c-3p,turquoise,1.8846749852420395,1.876755739020944,1.8123771594418112,0.4786422158207664,0.5968707264764236,0.48930495597381035,0.2415461348910719,-0.0013388872079118884,-0.2655503329178762,-0.762664161946336,-0.6272368039437067,-0.6574485886096095,-0.8610190918612096,-1.0610455928089442,-0.8420481959751805,-0.8474365645555922,-0.8221706810951462,-0.6322130159453524,3
hsa-miR-518b,turquoise,1.9456611086266706,1.8988995199812715,1.8761925352340612,0.4658516709976966,0.5391732127923737,0.5857923638628256,0.0568228770568924,-0.09622740545425572,-0.15784290799924214,-0.8552445798118363,-0.6194510649801729,-0.7004282595290419,-0.7031205095466159,-0.7234746424823871,-0.8193128099523191,-0.7495566413532962,-0.7367873078743036,-1.2069471595683268,3
hsa-miR-518c-3p,turquoise,1.8837357591051338,1.8599451023436682,1.7901169846896703,0.528073667643893,0.593924887655649,0.3795705432845491,0.1517035661143725,-0.0009684621956624154,-0.01913107661690035,-0.6407815723804317,-0.5303888636202493,-0.7405085056122424,-1.1569645538304179,-1.1569645538304179,-0.4477740380516411,-0.9838117665361401,-0.8087203615547911,-0.701056756608042,3
hsa-miR-518c-5p,turquoise,1.9825989542765043,1.9440010390612328,1.9692538200727885,0.3723409186506192,0.5146874765963424,0.3463148883403894,-0.1782504742997504,-0.23826806008876333,-0.3946111271843235,-0.8327611556484782,-0.8489741548153497,-0.8687233960645099,-0.9580561963371853,-0.49151772580120073,-0.22136247472747286,-0.44089402970386593,-0.7405382023512234,-0.9152400999757537,3
hsa-miR-518d-3p,turquoise,2.106634677512424,1.5333613546515028,1.309691041411805,0.2996011614159239,0.48915564937220507,0.33189689255838983,-0.18538027178447689,-0.24929719625001664,-0.5635663308887756,-0.5635663308887756,-0.5635663308887756,-0.5635663308887756,-0.5635663308887756,-0.5635663308887756,-0.5635663308887756,-0.5635663308887756,-0.5635663308887756,-0.5635663308887756,3
hsa-miR-518e-3p,turquoise,1.9799846889967736,1.8220859314996314,1.8739917875353493,0.6383080121668845,0.4490697342386228,0.4278971711836095,-0.034911846781931044,-0.419858711243886,-0.17044196129365505,-0.8842197849561173,-0.4494513678932415,-0.7193803839020328,-0.5799819543106285,-0.8842197849561173,-0.8842197849561173,-0.8842197849561173,-0.39621217541490844,-0.8842197849561173,3
hsa-miR-518f-3p,turquoise,1.9411871659859479,1.80987062275627,1.8237343514175801,0.46518961161286887,0.7610853735433665,0.5314070382660224,-0.43888477330385434,-0.21664272238118445,-0.01667432571186168,-0.6961941500638938,-0.8851133469024588,-0.8851133469024588,-0.8851133469024588,-0.8851133469024588,-0.3236727698762396,-0.6624041126228986,-0.7546277857676308,-0.6829201362446571,3
hsa-miR-518f-5p,turquoise,1.9242510098826777,1.9790048253452805,1.9821148671856124,0.2584927805664323,0.28782898032408566,0.4801792034974466,0.0010987650352086663,-0.4208025268895415,-0.2244423235211032,-0.7987123033632494,-0.6076003930893259,-0.5240844544524861,-0.7987123033632494,-0.7987123033632494,-0.4788745041102205,-0.7987123033632494,-0.6636047129578174,-0.7987123033632494,3
hsa-miR-519a-5p,turquoise,1.9173971774405973,1.8795086221308381,1.948606102332833,0.4183008332208054,0.41288270032842017,0.6042712752986235,-0.2698905398227566,-0.44394505728005457,-0.5575833994681241,-0.23968342207245882,-0.385926896326881,-0.6619370885779347,-0.7245560030040848,-0.42956274074289774,-0.8070292965882065,-1.0575768690176672,-0.5456985288333834,-1.0575768690176672,3
hsa-miR-519b-3p,turquoise,1.9959072254173194,1.8742083711309838,1.8304884519643176,0.49915655955891625,0.5620902196105891,0.6700511494413582,0.0764696745033722,-0.44535192500965676,-0.5335961457342382,-0.799150330482098,-0.799150330482098,-0.6248670732892283,-0.799150330482098,-0.799150330482098,-0.5778191460967402,-0.799150330482098,-0.799150330482098,-0.5318353786044022,3
hsa-miR-519c-3p,turquoise,1.9779592882468384,1.8589934429473363,1.7696635355432893,0.43528567495964565,0.6147367037938246,0.5412273254633738,0.3185527788201444,-0.40240473477545335,-0.2123971357979085,-0.8162111620669904,-0.5903666244408213,-0.8162111620669904,-0.8162111620669904,-0.8162111620669904,-0.8162111620669904,-0.8162111620669904,-0.5977721202913363,-0.8162111620669904,3
hsa-miR-519d-3p,turquoise,1.8389906799538924,1.8652964553545928,1.7166211547922536,0.4491042909625431,0.5706987160299118,0.5146502648964598,0.16857964614890864,0.0246146600162854,0.1104270384944554,-0.574407971710354,-0.5604489149817989,-0.7083157692006433,-1.2903882648602711,-0.46469777996316525,-0.7262219324411382,-0.7644791456919059,-1.128354465635558,-1.0416686621644677,3
hsa-miR-519d-5p,turquoise,2.0855018006765476,2.0551966877068506,2.2265731450711272,-0.22283228410429623,-0.17729744224612023,-0.5538007173841433,0.058312240414218675,-0.21274075718174046,-0.5538007173841433,-0.5538007173841433,-0.5538007173841433,-0.5538007173841433,-0.2747062164951545,-0.5538007173841433,-0.5538007173841433,-0.5538007173841433,-0.5538007173841433,-0.5538007173841433,3
hsa-miR-519e-5p,turquoise,2.445425038520991,2.2748284484626793,1.1618004300718934,-0.4606915939120189,-0.4606915939120189,0.16408710621842457,-0.4606915939120189,-0.05715030241774197,-0.4606915939120189,-0.4606915939120189,-0.4606915939120189,-0.4606915939120189,-0.4606915939120189,-0.4606915939120189,-0.4606915939120189,-0.4606915939120189,-0.4606915939120189,-0.4606915939120189,3
hsa-miR-520a-3p,turquoise,1.9398422566828495,1.8201450022308576,1.8305887664003417,0.5692881232162282,0.6616222810301281,0.5799040260891243,-0.02767116644096107,-0.09620021393977746,-0.06835185482054372,-0.643244796744579,-0.6293817987976195,-0.7473647583065474,-0.8998855943983036,-1.0099884351012127,-0.7777831355828667,-0.8645421751930437,-0.9815417669837384,-0.6554347593403335,3
hsa-miR-520a-5p,turquoise,1.9100987069581936,1.8435305961639852,1.7959206433675103,0.46209802503571845,0.6877469197065901,0.5645571617719664,0.1428771414212899,0.03293601132088119,-0.13194307166410993,-0.7430756437177178,-0.5806852623647704,-0.9169451273709673,-0.9960281182037417,-0.6519185047074726,-0.901193149191371,-0.8550332726200499,-0.8587187814203121,-0.8042242744856195,3
hsa-miR-520d-3p,turquoise,1.8732565036282585,1.8693909608055883,1.8890689974247168,0.3466600011862166,0.6515583751335648,0.687444079353058,-0.05929219851337492,-0.03595024138003861,-0.26484923328009585,-0.5887055984812131,-0.7490579100748279,-0.7001419948429556,-0.9087233349668322,-0.7252768656010687,-0.6607059872361336,-0.9149816841792259,-0.7967889066688535,-0.9129049623067811,3
hsa-miR-520d-5p,turquoise,2.107870494358229,1.9526676608823752,1.9183926060276366,0.19679370195841506,0.29543607062525706,0.3392233479839148,-0.0680735874200911,-0.21184249565388102,-0.4079327624981326,-0.7790018197755376,-0.5275006025006647,-0.7790018197755376,-0.5474041716302249,-0.7790018197755376,-0.508516024335612,-0.7790018197755376,-0.6441051389195324,-0.7790018197755376,3
hsa-miR-520e-3p,turquoise,2.0682931542845275,2.000706867166894,1.9372344306527411,0.11975477648422007,0.42490326855339466,0.21743558799670268,-0.048482390308944946,0.017964307751788717,-0.5135307225482396,-0.3665155992844422,-0.654897444711819,-0.834160208882481,-0.834160208882481,-0.834160208882481,-0.5819096493879372,-0.6432298319429396,-0.834160208882481,-0.641085919176021,3
hsa-miR-520e-5p,turquoise,2.004603692938189,2.0637357545787856,1.938645681610926,0.275428636791554,0.5668202115675256,0.38048340615792103,-0.6952659620076526,-0.4723204216734054,-0.6952659620076526,-0.4574518864578206,-0.6952659620076526,-0.6952659620076526,-0.46370948061511924,-0.6952659620076526,-0.27410789883733283,-0.6952659620076526,-0.6952659620076526,-0.6952659620076526,3
hsa-miR-520f-3p,turquoise,1.9070625366733813,1.8452371979728177,1.7976915985469362,0.529900523483955,0.5962088533625725,0.5207983328267684,-0.0036127604306485095,-0.07514715438494383,-0.0027221156511422046,-0.6224375730024255,-0.6564067599469395,-0.8298680499403877,-0.8326976395862632,-0.7955860324869747,-0.6634264968797728,-0.8227641502925054,-0.9738099627298814,-0.9184203475345489,3
hsa-miR-520f-5p,turquoise,1.28939845678611,2.3709349538378053,2.4293336626089257,0.016234737264638643,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,-0.43613584360696284,3
hsa-miR-520g-3p,turquoise,1.9400642497661342,1.9147008940759331,1.905453063937706,0.533519444419698,0.5683032930110364,0.5668159001641007,-0.10112402587506397,-0.39277103038588623,-0.24345085451519924,-0.6731975193294785,-0.794886897297391,-0.8131291761116284,-1.0750263682144572,-0.6224218812971195,-0.44740384435157105,-0.7932257599163441,-0.7418991609952362,-0.7303203270852302,3
hsa-miR-520h,turquoise,2.093724107206533,1.9831104859511537,1.9208538252721017,0.7827590000177667,0.45623289778358805,-0.16076480934930543,-0.6413778488582457,-0.2268751437235015,-0.6413778488582457,-0.6413778488582457,-0.6413778488582457,-0.6413778488582457,-0.6413778488582457,-0.6413778488582457,-0.6413778488582457,-0.6413778488582457,-0.4352618745758781,-0.6413778488582457,3
hsa-miR-522-3p,turquoise,1.9355895269116363,1.873760414200299,1.8331988569886173,0.4330973934738877,0.4104828127310373,0.5212022187723865,-0.0017574363764621865,0.03284451162115357,-0.0686200042027256,-0.6544348967333157,-0.6010469614111557,-0.8313917373759189,-0.6696667520033138,-0.6256382523662382,-0.607324035446602,-0.8057642635927961,-1.243429174465371,-0.9311022207251143,3
hsa-miR-523-3p,turquoise,1.978172697945344,1.891910719193228,1.8281611824672213,0.41893580554005894,0.4899900448754327,0.5514562579200325,0.05114980477013795,-0.21048224520971992,-0.127128836289583,-0.8885722825293221,-0.5483538366296069,-0.5652816476456717,-1.0541297960213767,-0.6930802252260083,-0.8599207574220191,-0.6828829444212916,-0.6977943390883133,-0.8821496022285432,3
hsa-miR-524-3p,turquoise,2.1362113828241402,1.3478617639251589,1.8628630490024964,0.2672980133419684,0.5556938305303819,-0.07760422279020178,-0.30298245739073715,-0.3345168448066846,-0.6264444878559169,-0.6264444878559169,-0.14916529097326992,-0.6264444878559169,-0.6264444878559169,-0.6264444878559169,-0.6264444878559169,-0.6264444878559169,-0.6264444878559169,-0.2941033208159191,3
hsa-miR-524-5p,turquoise,1.9049830493522861,1.8815613709650008,1.8004828821019008,0.628665826536453,0.6059486508231372,0.5817839450628318,0.07279352537733674,-0.4364347246986758,-0.39083401417438285,-0.6610196367690983,-0.6498150335728489,-0.531887215693253,-0.8351483070483935,-0.8522776230704285,-0.6769532433909223,-0.6206098980345756,-0.7925304494685635,-1.0287091042978054,3
hsa-miR-525-3p,turquoise,1.2008986953366718,1.4426260473830783,2.2589816928568514,0.6494885884402258,-0.06470260426748713,-0.05774610056556991,0.3594086638822536,-0.526268634824184,-0.526268634824184,-0.526268634824184,-0.526268634824184,-0.526268634824184,-0.526268634824184,-0.526268634824184,-0.526268634824184,-0.526268634824184,-0.526268634824184,-0.526268634824184,3
hsa-miR-525-5p,turquoise,1.880475050362791,1.7880944921153905,1.7827574745670074,0.5584911203660784,0.5448371007832771,0.7007656801409397,0.14101935756801087,-0.06815465519553392,-0.10502210544458133,-0.6380819470190513,-1.0078988660330792,-0.9327612136456617,-0.5292508846747858,-0.5305390428138409,-1.1505541012359235,-0.8096875178136959,-0.6905390568762138,-0.9339508851511308,3
hsa-miR-526a-3p,turquoise,2.2824381880851488,1.6245438614685044,2.10786267116159,0.6233689458318402,0.29290151312260077,-0.14179753488205513,-0.35345409357943164,-0.6674796395976381,-0.3442685000195526,-0.3277432533329849,-0.6674796395976381,-0.6674796395976381,-0.6674796395976381,-0.6674796395976381,-0.6674796395976381,-0.6674796395976381,-0.4240146810745558,-0.6674796395976381,3
hsa-miR-526b-3p,turquoise,2.0226900304946294,2.2510710318776836,2.1010228420915023,-0.49540049556637783,-0.12583607184886866,-0.49540049556637783,0.19125860974796502,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,-0.49540049556637783,3
hsa-miR-526b-5p,turquoise,1.864547340060778,1.8383962250153474,1.8472427830742895,0.6626130373830241,0.7290704018718124,0.6634617197530867,-0.08063456695366739,-0.13141505688485478,-0.13940858919487123,-0.9220809557093935,-0.8595754909659208,-0.761235029912345,-0.7457202489852675,-0.8579272581747373,-0.5235458057528996,-0.8105818067768844,-0.7291639854866651,-1.0440427123608342,3
hsa-miR-548j-5p,turquoise,1.7225148841085058,1.7422304011148473,1.782924864800756,0.48041452907518983,0.5783512298744657,0.6972401521731558,0.01870713916076992,-0.05761189958340005,-0.10652858966341816,-0.24068630246836112,-0.28638597022201917,-0.34300270458439003,-0.7439263326092957,-0.8360916652246463,-0.759054632474669,-1.0596852251137674,-1.4580905976148013,-1.13131928074892,3
hsa-miR-548t-5p,turquoise,1.0878912719398384,1.6602123588820028,0.156246299687253,0.664560011720939,1.2442163467905636,0.9760897485752097,0.44029294760502347,-0.03429806653323512,-0.2077739336640395,-0.2247906091776579,-0.5844077300488052,-0.46782265498096387,-1.1841970744474122,-1.22722109980808,-1.1145332285853875,-0.3962644172834937,-0.4713282396310894,-0.31687193104066436,3
hsa-miR-5584-3p,turquoise,1.4606436457727903,1.2301684561458008,1.4166231648879586,-0.05594495217557516,0.9168819386573731,0.12704546269534234,-0.48943269203043377,-0.48943269203043377,-0.48943269203043377,-0.48943269203043377,-0.48943269203043377,-0.48943269203043377,-0.48943269203043377,0.28834189635108126,-0.48943269203043377,-0.48943269203043377,-0.48943269203043377,-0.48943269203043377,3
hsa-miR-5587-3p,turquoise,1.5224072829447277,1.121707145596174,1.7815770215807956,-0.4016657911049622,-1.0200734583337934,-0.9371220670082607,-0.2732616498463638,-0.8027062400872632,-0.3236454004970477,0.20025629668320802,-0.18418197368553016,-0.3506299888938103,-1.6695802953121506,-0.37228058161958777,0.6105860169227276,0.23411415614374897,0.26515582699271995,0.5993436995246673,3
hsa-miR-589-3p,turquoise,1.2088304126987321,1.291233910404462,0.5826145819997336,-0.8725821475479946,0.07795105973823586,0.42636044092259445,0.589561432331379,-0.2837515938541218,0.42906548513180015,-0.9366819872389271,0.29805285928307246,-0.46494059578144337,-0.5130590245197134,0.2911611125370091,-0.032117260370437016,-0.5497804238443456,-0.8642806556134025,-0.6776376062766317,3
hsa-miR-618,turquoise,1.7083749753074826,1.3445033028327338,1.369127912684508,0.06966432151206052,0.30496863236159255,0.6265939590269735,0.9259313926234943,0.16167279230216675,-0.07049223302436815,-0.6895813395268817,-1.1050812141359805,-0.7673914948465197,-0.5377002110815137,-1.0189382179243465,-1.1265369973771509,-0.2549185397630548,-0.7757642322448465,-0.16443280872635602,3
hsa-miR-636,turquoise,1.805157068782709,0.7804801620523941,0.3380748111693175,-0.7752203562664143,-0.30489477534708476,-0.6962269916800993,-0.700110674157171,0.5909958999860135,-0.08679970503842771,0.38598965417879555,0.7042222630786563,0.4244137916976703,0.19323131072818245,0.30167059496703236,-0.7688295229384255,-0.994095540224378,0.13472016865749148,-1.3327781596462682,3
hsa-miR-639,turquoise,1.2880698107435884,0.7349913671732886,0.9015702389349373,0.3775103028765159,0.0005311163184615886,0.38701516464279634,-1.066002103416885,0.018287713408423705,-0.07211906471071276,-0.7355846270704104,-0.22433275962760155,-0.500807447708688,-0.2465058982309498,0.6351869512273346,-0.4153854613547476,-0.187810553241866,-0.5196289575552471,-0.37498579240823626,3
hsa-miR-6509-5p,turquoise,-0.5406084466594256,-0.9769537000750571,0.9391956996112528,0.15111672373589138,1.00722955824873,-0.9903655705259485,0.3632553794983599,1.002931540530872,-0.019388362444762164,0.013449183094298767,-1.0239671614177286,0.024705848846181683,0.7274525388966824,0.050567046959724506,0.2379902146714434,-0.8821916331313061,0.0756424081459015,-0.16006126798510986,3
hsa-miR-653-3p,turquoise,1.6228485681837836,1.30339771640003,1.1946339584542331,-0.5228463666691665,-0.4340607645413404,-0.5846401569403742,-1.0055212696196627,-1.0260431900676767,-1.3472117835251776,0.6218363867136348,0.4783204171386643,0.6081530345492185,0.4697588760611167,0.5025255139514413,0.5835108716684929,-0.7584948123332964,-1.0296312789808904,-0.6765357204430323,3
hsa-miR-6728-3p,turquoise,0.6328094868514952,0.502889583215096,2.0925755185821773,-0.5309944220207726,0.36623255715770364,-0.15328889558715228,0.889833311825407,0.37077262324755056,-0.18308872623276384,-0.061597087617562885,0.67328335483709,-0.028910519982729126,-0.4841047575562521,-0.5704308397696706,-0.4137562984525225,-1.0340749628323656,-1.0340749628323656,-1.0340749628323656,3
hsa-miR-6733-3p,turquoise,0.8563263381563998,0.4213899530358787,0.8794778337133441,-0.2557464481988794,-1.2947143792903606,-1.0575597831419814,-0.057294582579861385,-0.9246370469657154,-0.16367958440012967,-0.08207382184851333,-0.42256143242367356,0.5639356754976063,0.18175142564996935,0.4186613878898851,-0.15454076029291777,0.22083018611717087,1.0264829505666133,-0.15604791148483252,3
hsa-miR-6737-3p,turquoise,0.6478980519940829,0.6133483431271897,1.6379956532947657,-0.4740189763624007,-0.7360045320644497,-0.44649429151422987,-0.16980611103933776,-0.595582155778388,0.6821810790970194,0.8436509425012867,0.023683156124781207,0.6098280578142071,-0.7083306287962453,-0.28759267474068384,-0.48520940256048295,-0.9830313520758006,0.3511780013448144,-0.5236931603661369,3
hsa-miR-6739-3p,turquoise,0.5294538475706058,0.5255368375164622,0.5873669426692841,-1.3529858679861164,-0.9943288737880334,-0.5003295227935468,-1.2160467756553637,-0.19967785955619058,-1.3702760127470588,0.8152502705705622,0.5872260423333194,0.7866271838691343,0.34388919548715924,-0.31238695027200186,0.5302001201697936,0.33189212884111957,0.19402532780326306,0.7145639659676135,3
hsa-miR-6741-3p,turquoise,1.430946004837139,1.2461924899276038,1.3182627308067907,0.284517609782236,-0.48820384713835735,-0.456112873493481,0.17395119261756828,0.06522511894269122,-0.2851747202581618,0.31648111634100534,0.24047503037084975,-0.004664663287544261,-0.7240790469410926,-0.43501002828787766,-2.025634147545713,-0.2107794789649381,-0.33496405589179234,-0.11142843181692348,3
hsa-miR-6742-5p,turquoise,-0.6106391843481958,1.0779524028058138,0.2551382902303949,0.24554886443283053,-0.6106391843481958,0.06453620125665911,-0.6106391843481958,-0.6106391843481958,-0.6106391843481958,0.9679857075024567,-0.6106391843481958,0.6062586829197169,0.1842005457095998,0.1820895211247532,-0.6106391843481958,0.8756050129188595,-0.12038165976944577,-0.06445927869426886,3
hsa-miR-6750-3p,turquoise,1.6615066732646326,0.47882921258122213,-0.12843131776017438,-0.3433842279119806,-0.35355500003170093,-0.9463147681882959,-0.9463147681882959,-0.42453565265812454,-0.33224670815396046,-0.49951739899922254,1.0133629846643613,-0.14359872928537853,-0.9463147681882959,1.1380082110148457,-0.15572000506273323,0.6804235160718545,-0.010396911121243265,0.2581996579524893,3
hsa-miR-6752-3p,turquoise,0.4683024258300053,1.4330772401999512,-0.5718065829349351,0.09454937476450591,0.005808739033691908,-0.5718065829349351,-0.5718065829349351,0.6146881796056772,-0.044929188344722815,1.0574666367495926,-0.049515283322820215,0.7987656134348103,-0.5718065829349351,-0.5718065829349351,-0.5718065829349351,0.19623892552878985,-0.5718065829349351,-0.5718065829349351,3
hsa-miR-6758-3p,turquoise,1.0100832081628415,1.3743159838468826,1.3096342891431063,-1.3960076380339237,-0.6492145742331635,-1.058019216184987,-0.8366863140664785,-1.6623999373377032,-0.5539621576624246,0.4102234502268553,0.2689965138353467,-0.08263893351573111,-0.0536868490057692,0.3650088610783088,0.23877281662073346,0.6315540275135879,0.41908836685269657,0.26493810275982416,3
hsa-miR-6758-5p,turquoise,0.83734760785569,0.7111638160458105,0.7059224626378331,-1.913182410242326,-0.7989493129054613,-0.19231262231470259,-0.7336105154022552,-1.4199201913158126,-0.4195245735393742,0.5493892131333392,0.12465420160183527,0.35640048986500816,0.888184436242922,0.5138466785473653,0.1043383107435993,0.11858433992710572,0.22700946193355795,0.34065860718586616,3
hsa-miR-6760-3p,turquoise,0.6040340512485213,-0.28844532096896375,0.4543174822721953,-1.1479597933562025,-0.49182741568931276,0.2960937845191029,-0.5801274929543787,-1.1479597933562025,-0.708165679753368,0.5221850051403666,0.6767970224910087,0.8702447780262831,0.38415160796687825,0.3405662214634268,-0.5205232344653706,-0.25825334242466036,0.8205677038460962,0.17430441599458021,3
hsa-miR-6767-3p,turquoise,-0.37113258847781666,0.8024890465894418,2.165160064408072,0.42582141092843706,-0.37113258847781666,-0.37113258847781666,0.3930563576889883,-0.37113258847781666,-0.37113258847781666,-0.37113258847781666,-0.37113258847781666,-0.37113258847781666,-0.37113258847781666,-0.37113258847781666,0.3423091059134744,0.3247550762053865,-0.37113258847781666,-0.37113258847781666,3
hsa-miR-6769b-3p,turquoise,1.7364958533353132,1.0556778930808697,-0.17105241105338384,-0.4049577266965034,-0.4140761364860543,-0.467115097320604,0.009382762569092096,-0.2951807929021805,0.07583863281617398,-0.14593333230502084,-0.16914949708780602,1.040075977363067,-0.9365520045121295,0.8464168572319378,-0.9365520045121295,0.08134627624219837,-0.9365520045121295,0.031886754749289,3
hsa-miR-6775-3p,turquoise,1.4819843346449664,1.8208332402711063,1.5614873501028441,-0.09998257612655763,-0.08581120477369407,-1.3091903207843538,-0.2079708161942452,-1.3871880124474394,-0.22309384071308694,0.45375554629058673,-0.009855071404642155,0.07252541789438745,-1.4046289141675228,-0.18738036885346984,-0.18371863012772124,-0.04415525003609716,0.14875713901693519,-0.3963680225919919,3
hsa-miR-6776-3p,turquoise,-0.9350723034000997,2.075536534941874,0.4643423275308432,0.3700002263561177,-0.3555619716896034,-0.46327802411788804,0.3657775802319452,0.0981558496092715,0.9604189817405911,-0.28793538094159127,-0.012582507341807414,-0.4532785927129172,-0.9350723034000997,-0.4665121398978382,-0.10731505754128694,-0.30003262840140316,0.17850847621087548,-0.19609906717698353,3
hsa-miR-6782-3p,turquoise,1.00374271409851,0.2767976664867744,0.9194052808249561,-0.4238274395197506,-0.7702448368456952,-0.20118766860767212,0.04523622670929653,-0.017339178811210276,-0.30971421982908676,-0.5449546804356423,0.02571746581766778,0.5461988240847607,-0.4499327379623928,-0.19089314471768412,-1.1853220368717967,0.7454316717300195,0.47238607551056516,0.05850001833838103,3
